File_Name,Molecule_Name,Cell_Length_A,Cell_Length_B,Cell_Length_C,Cell_Angle_Alpha,Cell_Angle_Beta,Cell_Angle_Gamma,Label,Fractional_X,Fractional_Y,Fractional_Z
C  H  O,19.59408,27.36014,46.41261,90,90,90,C30,0.614129,0.668069,0.281051
C  H  O,19.59408,27.36014,46.41261,90,90,90,C31,0.522877,0.694111,0.314188
C  H  O,19.59408,27.36014,46.41261,90,90,90,C32,0.853727,0.847184,0.522408
C  H  O,19.59408,27.36014,46.41261,90,90,90,C33,0.837247,0.864753,0.494527
C  H  O,19.59408,27.36014,46.41261,90,90,90,C34,0.834527,0.832670,0.471129
C  H  O,19.59408,27.36014,46.41261,90,90,90,C35,0.850792,0.782020,0.474447
C  H  O,19.59408,27.36014,46.41261,90,90,90,C36,0.864169,0.765072,0.501874
C  H  O,19.59408,27.36014,46.41261,90,90,90,C37,0.522790,0.741315,0.449259
C  H  O,19.59408,27.36014,46.41261,90,90,90,C38,0.520192,0.779816,0.470590
C  H  O,19.59408,27.36014,46.41261,90,90,90,C39,0.505489,0.766753,0.498470
C  H  O,19.59408,27.36014,46.41261,90,90,90,C40,0.499696,0.718076,0.507520
C  H  O,19.59408,27.36014,46.41261,90,90,90,C41,0.503749,0.681077,0.485931
C  H  O,19.59408,27.36014,46.41261,90,90,90,C42,0.517860,0.692046,0.457124
C  H  O,19.59408,27.36014,46.41261,90,90,90,C43,0.759208,0.592017,0.605855
C  H  O,19.59408,27.36014,46.41261,90,90,90,C44,0.549410,0.662605,0.293677
C  H  O,19.59408,27.36014,46.41261,90,90,90,C45,0.795092,0.593062,0.579720
C  H  O,19.59408,27.36014,46.41261,90,90,90,C46,0.889533,0.635007,0.603291
C  H  O,19.59408,27.36014,46.41261,90,90,90,C47,0.854635,0.630445,0.630072
C  H  O,19.59408,27.36014,46.41261,90,90,90,C48,0.788350,0.610606,0.631732
C  H  O,19.59408,27.36014,46.41261,90,90,90,C49,0.001066,0.690240,0.417264
C  H  O,19.59408,27.36014,46.41261,90,90,90,C50,0.950292,0.671775,0.398541
C  H  O,19.59408,27.36014,46.41261,90,90,90,C51,0.955900,0.680789,0.367644
C  H  O,19.59408,27.36014,46.41261,90,90,90,C52,0.016540,0.701998,0.357776
C  H  O,19.59408,27.36014,46.41261,90,90,90,C53,0.064759,0.723000,0.375680
C  H  O,19.59408,27.36014,46.41261,90,90,90,C54,0.059599,0.715456,0.404983
C  H  O,19.59408,27.36014,46.41261,90,90,90,C55,0.652712,0.711264,0.287558
C  H  O,19.59408,27.36014,46.41261,90,90,90,C56,0.625709,0.743350,0.307876
C  H  O,19.59408,27.36014,46.41261,90,90,90,C57,0.561914,0.735755,0.320631
C  H  O,19.59408,27.36014,46.41261,90,90,90,C58,0.858397,0.616315,0.577608
C  H  O,19.59408,27.36014,46.41261,90,90,90,C59,0.867466,0.797005,0.525596
C  H  O,19.59408,27.36014,46.41261,90,90,90,C60,0.458301,0.349833,0.795803
C  H  O,19.59408,27.36014,46.41261,90,90,90,C61,0.470244,0.316474,0.743705
C  H  O,19.59408,27.36014,46.41261,90,90,90,C62,0.180978,0.321189,0.163820
C  H  O,19.59408,27.36014,46.41261,90,90,90,C63,0.114003,0.343828,0.174571
C  H  O,19.59408,27.36014,46.41261,90,90,90,C64,0.098902,0.426291,0.382360
C  H  O,19.59408,27.36014,46.41261,90,90,90,C65,0.037572,0.408008,0.400975
C  H  O,19.59408,27.36014,46.41261,90,90,90,C66,0.055184,0.409540,0.433531
C  H  O,19.59408,27.36014,46.41261,90,90,90,C67,0.992457,0.395454,0.452298
C  H  O,19.59408,27.36014,46.41261,90,90,90,C68,0.049622,0.537354,0.650239
C  H  O,19.59408,27.36014,46.41261,90,90,90,C69,0.119025,0.563709,0.658965
C  H  O,19.59408,27.36014,46.41261,90,90,90,C70,0.124272,0.614232,0.645736
C  H  O,19.59408,27.36014,46.41261,90,90,90,C71,0.197049,0.626406,0.635157
C  H  O,19.59408,27.36014,46.41261,90,90,90,C72,0.260221,0.462420,0.449626
C  H  O,19.59408,27.36014,46.41261,90,90,90,C73,0.249345,0.509620,0.431506
C  H  O,19.59408,27.36014,46.41261,90,90,90,C74,0.173271,0.289975,0.136241
C  H  O,19.59408,27.36014,46.41261,90,90,90,C75,0.183881,0.539459,0.436461
C  H  O,19.59408,27.36014,46.41261,90,90,90,C76,0.160696,0.614528,0.208678
C  H  O,19.59408,27.36014,46.41261,90,90,90,C77,0.103383,0.644455,0.195622
C  H  O,19.59408,27.36014,46.41261,90,90,90,C78,0.112293,0.660847,0.165500
C  H  O,19.59408,27.36014,46.41261,90,90,90,C79,0.053526,0.657009,0.145958
C  H  O,19.59408,27.36014,46.41261,90,90,90,C80,0.653513,0.819136,0.218245
C  H  O,19.59408,27.36014,46.41261,90,90,90,C81,0.685911,0.867900,0.227509
C  H  O,19.59408,27.36014,46.41261,90,90,90,C82,0.663858,0.906730,0.206136
C  H  O,19.59408,27.36014,46.41261,90,90,90,C83,0.704258,0.953660,0.211544
C  H  O,19.59408,27.36014,46.41261,90,90,90,C84,0.183448,0.940316,0.149384
C  H  O,19.59408,27.36014,46.41261,90,90,90,C85,0.209568,0.918708,0.178083
C  H  O,19.59408,27.36014,46.41261,90,90,90,C86,0.289959,0.923170,0.181703
C  H  O,19.59408,27.36014,46.41261,90,90,90,C87,0.309761,0.897169,0.210596
C  H  O,19.59408,27.36014,46.41261,90,90,90,C88,0.186183,0.591330,0.424546
C  H  O,19.59408,27.36014,46.41261,90,90,90,C89,0.420703,0.330670,0.767427
C  H  O,19.59408,27.36014,46.41261,90,90,90,C90,0.235096,0.259669,0.125619
C  H  O,19.59408,27.36014,46.41261,90,90,90,C91,0.589958,0.552511,0.089508
C  H  O,19.59408,27.36014,46.41261,90,90,90,C92,0.274807,0.115901,0.581681
C  H  O,19.59408,27.36014,46.41261,90,90,90,C93,0.244390,0.152180,0.561018
C  H  O,19.59408,27.36014,46.41261,90,90,90,C94,0.290378,0.165923,0.535034
C  H  O,19.59408,27.36014,46.41261,90,90,90,C95,0.251902,0.186924,0.509049
C  H  O,19.59408,27.36014,46.41261,90,90,90,C96,0.781353,0.051205,0.475545
C  H  O,19.59408,27.36014,46.41261,90,90,90,C97,0.740381,0.100090,0.476967
C  H  O,19.59408,27.36014,46.41261,90,90,90,C98,0.777178,0.142008,0.490391
C  H  O,19.59408,27.36014,46.41261,90,90,90,C99,0.801788,0.137176,0.521029
C  H  O,19.59408,27.36014,46.41261,90,90,90,C100,0.219658,0.346945,0.541066
C  H  O,19.59408,27.36014,46.41261,90,90,90,C101,0.262727,0.340911,0.513962
C  H  O,19.59408,27.36014,46.41261,90,90,90,C102,0.228247,0.345955,0.483841
C  H  O,19.59408,27.36014,46.41261,90,90,90,C103,0.279972,0.333539,0.460291
C  H  O,19.59408,27.36014,46.41261,90,90,90,C104,0.579991,0.515555,0.065398
C  H  O,19.59408,27.36014,46.41261,90,90,90,C105,0.113809,0.286825,0.256984
C  H  O,19.59408,27.36014,46.41261,90,90,90,C106,0.164452,0.211262,0.233176
C  H  O,19.59408,27.36014,46.41261,90,90,90,C107,0.150953,0.157736,0.224514
C  H  O,19.59408,27.36014,46.41261,90,90,90,C108,0.613297,0.067239,0.175929
C  H  O,19.59408,27.36014,46.41261,90,90,90,C109,0.620340,0.100729,0.150246
C  H  O,19.59408,27.36014,46.41261,90,90,90,C110,0.686044,0.090071,0.132341
C  H  O,19.59408,27.36014,46.41261,90,90,90,C111,0.680077,0.117440,0.103491
C  H  O,19.59408,27.36014,46.41261,90,90,90,C112,0.300417,0.967286,0.991547
C  H  O,19.59408,27.36014,46.41261,90,90,90,C113,0.253918,0.940824,0.012180
C  H  O,19.59408,27.36014,46.41261,90,90,90,C114,0.293272,0.905908,0.031270
C  H  O,19.59408,27.36014,46.41261,90,90,90,C115,0.244624,0.888547,0.054927
C  H  O,19.59408,27.36014,46.41261,90,90,90,C116,0.526914,0.619619,0.117884
C  H  O,19.59408,27.36014,46.41261,90,90,90,C117,0.539744,0.596341,0.088431
C  H  O,19.59408,27.36014,46.41261,90,90,90,C118,0.100525,0.234840,0.246534
C  H  O,19.59408,27.36014,46.41261,90,90,90,C119,0.527618,0.606929,0.696326
C  H  O,19.59408,27.36014,46.41261,90,90,90,C120,0.552462,0.640036,0.676008
C  H  O,19.59408,27.36014,46.41261,90,90,90,C121,0.608081,0.671048,0.681071
C  H  O,19.59408,27.36014,46.41261,90,90,90,C122,0.541081,0.859190,0.863953
C  H  O,19.59408,27.36014,46.41261,90,90,90,C123,0.569248,0.873620,0.837408
C  H  O,19.59408,27.36014,46.41261,90,90,90,C124,0.584028,0.924073,0.832173
C  H  O,19.59408,27.36014,46.41261,90,90,90,C125,0.562624,0.959406,0.853977
C  H  O,19.59408,27.36014,46.41261,90,90,90,C126,0.531864,0.943313,0.879681
C  H  O,19.59408,27.36014,46.41261,90,90,90,C127,0.523152,0.893503,0.885477
C  H  O,19.59408,27.36014,46.41261,90,90,90,C128,0.065596,0.036472,0.894182
C  H  O,19.59408,27.36014,46.41261,90,90,90,C129,0.085709,0.987311,0.896401
C  H  O,19.59408,27.36014,46.41261,90,90,90,C130,0.047907,0.947834,0.883129
C  H  O,19.59408,27.36014,46.41261,90,90,90,C131,0.984705,0.960374,0.870826
C  H  O,19.59408,27.36014,46.41261,90,90,90,C132,0.959335,0.008988,0.871688
C  H  O,19.59408,27.36014,46.41261,90,90,90,C133,0.999026,0.046077,0.884788
C  H  O,19.59408,27.36014,46.41261,90,90,90,C134,0.697052,0.401897,0.835060
C  H  O,19.59408,27.36014,46.41261,90,90,90,C135,0.684191,0.012631,0.951601
C  H  O,19.59408,27.36014,46.41261,90,90,90,C136,0.700043,0.082078,0.984739
C  H  O,19.59408,27.36014,46.41261,90,90,90,C137,0.643229,0.105229,0.971984
C  H  O,19.59408,27.36014,46.41261,90,90,90,C138,0.609510,0.082023,0.948714
C  H  O,19.59408,27.36014,46.41261,90,90,90,C139,0.630501,0.037012,0.937575
C  H  O,19.59408,27.36014,46.41261,90,90,90,C140,0.776882,0.368663,0.086061
C  H  O,19.59408,27.36014,46.41261,90,90,90,C141,0.738906,0.398666,0.105151
C  H  O,19.59408,27.36014,46.41261,90,90,90,C142,0.743290,0.450461,0.102285
C  H  O,19.59408,27.36014,46.41261,90,90,90,C143,0.787151,0.470282,0.081579
C  H  O,19.59408,27.36014,46.41261,90,90,90,C144,0.820962,0.438970,0.061455
C  H  O,19.59408,27.36014,46.41261,90,90,90,C145,0.816986,0.387380,0.062877
C  H  O,19.59408,27.36014,46.41261,90,90,90,C146,0.127517,0.574736,0.032368
C  H  O,19.59408,27.36014,46.41261,90,90,90,C147,0.170010,0.538026,0.042000
C  H  O,19.59408,27.36014,46.41261,90,90,90,C148,0.720671,0.035254,0.974699
C  H  O,19.59408,27.36014,46.41261,90,90,90,C149,0.193777,0.502942,0.022673
C  H  O,19.59408,27.36014,46.41261,90,90,90,C150,0.677653,0.445146,0.848440
C  H  O,19.59408,27.36014,46.41261,90,90,90,C151,0.620003,0.471020,0.805089
C  H  O,19.59408,27.36014,46.41261,90,90,90,C152,0.396303,0.277479,0.191011
C  H  O,19.59408,27.36014,46.41261,90,90,90,C153,0.432375,0.322102,0.195277
C  H  O,19.59408,27.36014,46.41261,90,90,90,C154,0.415370,0.352702,0.218180
C  H  O,19.59408,27.36014,46.41261,90,90,90,C155,0.359552,0.339924,0.236882
C  H  O,19.59408,27.36014,46.41261,90,90,90,C156,0.323439,0.297435,0.230784
C  H  O,19.59408,27.36014,46.41261,90,90,90,C157,0.341501,0.265235,0.208657
C  H  O,19.59408,27.36014,46.41261,90,90,90,C158,0.571172,0.579736,0.204455
C  H  O,19.59408,27.36014,46.41261,90,90,90,C159,0.574433,0.538117,0.186357
C  H  O,19.59408,27.36014,46.41261,90,90,90,C160,0.636431,0.520325,0.174528
C  H  O,19.59408,27.36014,46.41261,90,90,90,C161,0.698307,0.544945,0.183599
C  H  O,19.59408,27.36014,46.41261,90,90,90,C162,0.695051,0.587591,0.200685
C  H  O,19.59408,27.36014,46.41261,90,90,90,C163,0.631517,0.606637,0.209669
C  H  O,19.59408,27.36014,46.41261,90,90,90,C164,0.643730,0.481590,0.832841
C  H  O,19.59408,27.36014,46.41261,90,90,90,C165,0.977121,0.535351,0.319769
C  H  O,19.59408,27.36014,46.41261,90,90,90,C166,0.913010,0.516751,0.362516
C  H  O,19.59408,27.36014,46.41261,90,90,90,C167,0.967792,0.539079,0.379731
C  H  O,19.59408,27.36014,46.41261,90,90,90,C168,0.027834,0.552580,0.367234
C  H  O,19.59408,27.36014,46.41261,90,90,90,C169,0.033341,0.548713,0.336575
C  H  O,19.59408,27.36014,46.41261,90,90,90,C170,0.747572,0.436009,0.572631
C  H  O,19.59408,27.36014,46.41261,90,90,90,C171,0.800583,0.456334,0.588489
C  H  O,19.59408,27.36014,46.41261,90,90,90,C172,0.821329,0.439675,0.615335
C  H  O,19.59408,27.36014,46.41261,90,90,90,C173,0.785339,0.400523,0.627099
C  H  O,19.59408,27.36014,46.41261,90,90,90,C174,0.731925,0.377647,0.610552
C  H  O,19.59408,27.36014,46.41261,90,90,90,C175,0.711796,0.395764,0.583921
C  H  O,19.59408,27.36014,46.41261,90,90,90,C176,0.667936,0.389522,0.809528
C  H  O,19.59408,27.36014,46.41261,90,90,90,C177,0.632864,0.423089,0.792011
C  H  O,19.59408,27.36014,46.41261,90,90,90,C178,0.915541,0.518373,0.332524
C  H  O,19.59408,27.36014,46.41261,90,90,90,C179,0.169469,0.502770,0.993163
C  H  O,19.59408,27.36014,46.41261,90,90,90,C180,0.136382,0.545088,0.983597
C  H  O,19.59408,27.36014,46.41261,90,90,90,C181,0.114442,0.582620,0.002528
C  H  O,19.59408,27.36014,46.41261,90,90,90,C182,0.659117,0.056453,0.679606
C  H  O,19.59408,27.36014,46.41261,90,90,90,C183,0.653217,0.076153,0.651877
C  H  O,19.59408,27.36014,46.41261,90,90,90,C184,0.597552,0.103266,0.642505
C  H  O,19.59408,27.36014,46.41261,90,90,90,C185,0.546884,0.115097,0.663878
C  H  O,19.59408,27.36014,46.41261,90,90,90,C186,0.553366,0.097502,0.691715
C  H  O,19.59408,27.36014,46.41261,90,90,90,C187,0.880000,0.978254,0.581077
C  H  O,19.59408,27.36014,46.41261,90,90,90,C188,0.907947,0.022261,0.569830
C  H  O,19.59408,27.36014,46.41261,90,90,90,C189,0.973028,0.038752,0.578621
C  H  O,19.59408,27.36014,46.41261,90,90,90,C190,0.013840,0.010410,0.596224
C  H  O,19.59408,27.36014,46.41261,90,90,90,C191,0.988104,0.966324,0.606243
C  H  O,19.59408,27.36014,46.41261,90,90,90,C192,0.923059,0.950495,0.598766
C  H  O,19.59408,27.36014,46.41261,90,90,90,C193,0.070965,0.886073,0.739547
C  H  O,19.59408,27.36014,46.41261,90,90,90,C194,0.609270,0.066815,0.700290
C  H  O,19.59408,27.36014,46.41261,90,90,90,C195,0.034418,0.878759,0.714446
C  H  O,19.59408,27.36014,46.41261,90,90,90,C196,0.941401,0.841724,0.743167
C  H  O,19.59408,27.36014,46.41261,90,90,90,C197,0.970476,0.854987,0.768720
C  H  O,19.59408,27.36014,46.41261,90,90,90,C198,0.038761,0.873390,0.766673
C  H  O,19.59408,27.36014,46.41261,90,90,90,C199,0.472698,0.761366,0.777338
C  H  O,19.59408,27.36014,46.41261,90,90,90,C200,0.427399,0.765569,0.800953
C  H  O,19.59408,27.36014,46.41261,90,90,90,C201,0.390087,0.722959,0.810498
C  H  O,19.59408,27.36014,46.41261,90,90,90,C202,0.393363,0.679093,0.794575
C  H  O,19.59408,27.36014,46.41261,90,90,90,C203,0.435560,0.676911,0.768871
C  H  O,19.59408,27.36014,46.41261,90,90,90,C204,0.471035,0.719370,0.760145
C  H  O,19.59408,27.36014,46.41261,90,90,90,C205,0.556535,0.607825,0.724292
C  H  O,19.59408,27.36014,46.41261,90,90,90,C206,0.612511,0.639086,0.731144
C  H  O,19.59408,27.36014,46.41261,90,90,90,C207,0.641173,0.668647,0.708629
C  H  O,19.59408,27.36014,46.41261,90,90,90,C208,0.973748,0.850444,0.716967
C  H  O,19.59408,27.36014,46.41261,90,90,90,C209,0.097753,0.012305,0.812307
C  H  O,19.59408,27.36014,46.41261,90,90,90,C210,0.027952,0.010680,0.803883
C  H  O,19.59408,27.36014,46.41261,90,90,90,C211,0.010630,0.025777,0.775787
C  H  O,19.59408,27.36014,46.41261,90,90,90,C212,0.356913,0.166098,0.990212
C  H  O,19.59408,27.36014,46.41261,90,90,90,C213,0.419575,0.138094,0.990750
C  H  O,19.59408,27.36014,46.41261,90,90,90,C214,0.428379,0.099512,0.970562
C  H  O,19.59408,27.36014,46.41261,90,90,90,C215,0.372847,0.084121,0.952636
C  H  O,19.59408,27.36014,46.41261,90,90,90,C216,0.313186,0.113127,0.950933
C  H  O,19.59408,27.36014,46.41261,90,90,90,C217,0.306924,0.154483,0.968256
C  H  O,19.59408,27.36014,46.41261,90,90,90,C218,0.177992,0.787075,0.844992
C  H  O,19.59408,27.36014,46.41261,90,90,90,C219,0.111242,0.795042,0.854020
C  H  O,19.59408,27.36014,46.41261,90,90,90,C220,0.056920,0.775357,0.839369
C  H  O,19.59408,27.36014,46.41261,90,90,90,C221,0.070015,0.752659,0.811984
C  H  O,19.59408,27.36014,46.41261,90,90,90,C222,0.137689,0.743709,0.802892
C  H  O,19.59408,27.36014,46.41261,90,90,90,C223,0.193247,0.763599,0.818793
C  H  O,19.59408,27.36014,46.41261,90,90,90,C224,0.125558,0.802721,0.638152
C  H  O,19.59408,27.36014,46.41261,90,90,90,C225,0.178160,0.835525,0.628844
C  H  O,19.59408,27.36014,46.41261,90,90,90,C226,0.171740,0.864929,0.602795
C  H  O,19.59408,27.36014,46.41261,90,90,90,C227,0.113248,0.859549,0.586657
C  H  O,19.59408,27.36014,46.41261,90,90,90,C228,0.063881,0.824355,0.595491
C  H  O,19.59408,27.36014,46.41261,90,90,90,C229,0.063779,0.798083,0.621756
C  H  O,19.59408,27.36014,46.41261,90,90,90,C230,0.438566,0.012565,0.603657
C  H  O,19.59408,27.36014,46.41261,90,90,90,C231,0.502779,0.000200,0.614279
C  H  O,19.59408,27.36014,46.41261,90,90,90,C232,0.509572,0.988872,0.644056
C  H  O,19.59408,27.36014,46.41261,90,90,90,C233,0.454086,0.989709,0.663856
C  H  O,19.59408,27.36014,46.41261,90,90,90,C234,0.390107,0.005560,0.652997
C  H  O,19.59408,27.36014,46.41261,90,90,90,C235,0.381972,0.014978,0.623393
C  H  O,19.59408,27.36014,46.41261,90,90,90,C236,0.147207,0.036431,0.796471
C  H  O,19.59408,27.36014,46.41261,90,90,90,C237,0.129084,0.055156,0.769237
C  H  O,19.59408,27.36014,46.41261,90,90,90,C238,0.060987,0.050320,0.758809
C  H  O,19.59408,27.36014,46.41261,90,90,90,C239,0.544251,0.520084,0.479941
C  H  O,19.59408,27.36014,46.41261,90,90,90,C240,0.916782,0.374419,0.354501
C  H  O,19.59408,27.36014,46.41261,90,90,90,C241,0.873784,0.356079,0.329400
C  H  O,19.59408,27.36014,46.41261,90,90,90,C242,0.832726,0.392544,0.311883
C  H  O,19.59408,27.36014,46.41261,90,90,90,C243,0.608244,0.697130,0.834866
C  H  O,19.59408,27.36014,46.41261,90,90,90,C244,0.584554,0.727371,0.860290
C  H  O,19.59408,27.36014,46.41261,90,90,90,C245,0.555892,0.095941,0.866215
C  H  O,19.59408,27.36014,46.41261,90,90,90,C246,0.493036,0.125203,0.875566
C  H  O,19.59408,27.36014,46.41261,90,90,90,C247,0.432967,0.114596,0.858092
C  H  O,19.59408,27.36014,46.41261,90,90,90,C248,0.369667,0.142736,0.868607
C  H  O,19.59408,27.36014,46.41261,90,90,90,C249,0.102367,0.150181,0.933266
C  H  O,19.59408,27.36014,46.41261,90,90,90,C250,0.832220,0.900495,0.835965
C  H  O,19.59408,27.36014,46.41261,90,90,90,C251,0.788620,0.886120,0.863457
C  H  O,19.59408,27.36014,46.41261,90,90,90,C252,0.738615,0.926021,0.874855
C  H  O,19.59408,27.36014,46.41261,90,90,90,C253,0.708836,0.907845,0.904912
C  H  O,19.59408,27.36014,46.41261,90,90,90,C254,0.639004,0.221335,0.017373
C  H  O,19.59408,27.36014,46.41261,90,90,90,C255,0.630190,0.643720,0.841696
C  H  O,19.59408,27.36014,46.41261,90,90,90,C256,0.685645,0.232216,0.042861
C  H  O,19.59408,27.36014,46.41261,90,90,90,C257,0.806253,0.237439,0.062705
C  H  O,19.59408,27.36014,46.41261,90,90,90,C258,0.826193,0.588636,0.044025
C  H  O,19.59408,27.36014,46.41261,90,90,90,C259,0.902874,0.598717,0.050273
C  H  O,19.59408,27.36014,46.41261,90,90,90,C260,0.926269,0.653110,0.043529
C  H  O,19.59408,27.36014,46.41261,90,90,90,C261,0.000729,0.665102,0.055854
C  H  O,19.59408,27.36014,46.41261,90,90,90,C262,0.237882,0.381137,0.969872
C  H  O,19.59408,27.36014,46.41261,90,90,90,C263,0.284963,0.347406,0.988143
C  H  O,19.59408,27.36014,46.41261,90,90,90,C264,0.242277,0.318850,0.011275
C  H  O,19.59408,27.36014,46.41261,90,90,90,C265,0.285346,0.279036,0.026853
C  H  O,19.59408,27.36014,46.41261,90,90,90,C266,0.329058,0.999442,0.892350
C  H  O,19.59408,27.36014,46.41261,90,90,90,C267,0.304152,0.952092,0.907282
C  H  O,19.59408,27.36014,46.41261,90,90,90,C268,0.274562,0.911189,0.887610
C  H  O,19.59408,27.36014,46.41261,90,90,90,C269,0.760740,0.226500,0.035924
C  H  O,19.59408,27.36014,46.41261,90,90,90,C270,0.260001,0.864947,0.903813
C  H  O,19.59408,27.36014,46.41261,90,90,90,C271,0.572315,0.602923,0.842234
C  H  O,19.59408,27.36014,46.41261,90,90,90,C272,0.714664,0.291799,0.738922
C  H  O,19.59408,27.36014,46.41261,90,90,90,C273,0.322168,0.788164,0.967481
C  H  O,19.59408,27.36014,46.41261,90,90,90,C274,0.279058,0.770306,0.992259
C  H  O,19.59408,27.36014,46.41261,90,90,90,C275,0.211482,0.752638,0.981615
C  H  O,19.59408,27.36014,46.41261,90,90,90,C276,0.172822,0.732521,0.007526
C  H  O,19.59408,27.36014,46.41261,90,90,90,C277,0.721233,0.672956,0.924303
C  H  O,19.59408,27.36014,46.41261,90,90,90,C278,0.705993,0.618961,0.917236
C  H  O,19.59408,27.36014,46.41261,90,90,90,C279,0.684017,0.590087,0.943004
C  H  O,19.59408,27.36014,46.41261,90,90,90,C280,0.677342,0.535537,0.938221
C  H  O,19.59408,27.36014,46.41261,90,90,90,C281,0.497522,0.276518,0.070009
C  H  O,19.59408,27.36014,46.41261,90,90,90,C282,0.534013,0.262892,0.098557
C  H  O,19.59408,27.36014,46.41261,90,90,90,C283,0.502825,0.216434,0.113316
C  H  O,19.59408,27.36014,46.41261,90,90,90,C284,0.523719,0.210181,0.144299
C  H  O,19.59408,27.36014,46.41261,90,90,90,C285,0.655371,0.282698,0.760145
C  H  O,19.59408,27.36014,46.41261,90,90,90,C286,0.383631,0.446689,0.287407
C  H  O,19.59408,27.36014,46.41261,90,90,90,C287,0.374174,0.513768,0.250564
C  H  O,19.59408,27.36014,46.41261,90,90,90,C288,0.403356,0.565314,0.241083
C  H  O,19.59408,27.36014,46.41261,90,90,90,C289,0.889406,0.528169,0.176295
C  H  O,19.59408,27.36014,46.41261,90,90,90,C290,0.949271,0.551575,0.193208
C  H  O,19.59408,27.36014,46.41261,90,90,90,C291,0.938768,0.560533,0.225656
C  H  O,19.59408,27.36014,46.41261,90,90,90,C292,0.932240,0.514357,0.243561
C  H  O,19.59408,27.36014,46.41261,90,90,90,C293,0.888890,0.545563,0.454150
C  H  O,19.59408,27.36014,46.41261,90,90,90,C294,0.817777,0.530621,0.464363
C  H  O,19.59408,27.36014,46.41261,90,90,90,C295,0.809504,0.540343,0.496488
C  H  O,19.59408,27.36014,46.41261,90,90,90,C296,0.744633,0.515698,0.508467
C  H  O,19.59408,27.36014,46.41261,90,90,90,C297,0.757075,0.330907,0.694926
C  H  O,19.59408,27.36014,46.41261,90,90,90,C298,0.699563,0.329869,0.715523
C  H  O,19.59408,27.36014,46.41261,90,90,90,C299,0.416146,0.494569,0.277151
C  H  O,19.59408,27.36014,46.41261,90,90,90,C300,0.974406,0.687598,0.753358
C  H  O,19.59408,27.36014,46.41261,90,90,90,C301,0.005261,0.661187,0.726749
C  H  O,19.59408,27.36014,46.41261,90,90,90,C302,0.008895,0.691892,0.699967
C  H  O,19.59408,27.36014,46.41261,90,90,90,C303,0.817292,0.811687,0.626172
C  H  O,19.59408,27.36014,46.41261,90,90,90,C304,0.862372,0.783679,0.606307
C  H  O,19.59408,27.36014,46.41261,90,90,90,C305,0.772365,0.822115,0.393973
C  H  O,19.59408,27.36014,46.41261,90,90,90,C306,0.700578,0.804673,0.387811
